position,proba to win
'12110,0.9831284352194789
'12125,0.21061111111111108
'12124,0.4958805555555556
'12123,0.7239980555555555
'12122,0.8646844727366254
'12121,0.9387987056970165
'12120,0.973935884271905
'12135,0.16322716049382716
'12134,0.4201936625514404
'12133,0.6540853840877915
'12132,0.8156629071787836
'12131,0.9098052549430345
'12130,0.958661569710518
'12145,0.12300113168724279
'12144,0.34596533093278464
'12143,0.5760841662379973
'12142,0.7541898314448064
'12141,0.869336321538177
'12140,0.9351206381259819
'12205,0.2368333333333333
'12204,0.5304472222222223
'12203,0.7508691666666666
'12202,0.8807777391975307
'12201,0.9470237051826131
'12200,0.9777156471379888
'12215,0.21061111111111108
'12214,0.4958805555555556
'12213,0.7239980555555555
'12212,0.8646844727366254
'12211,0.9387987056970163
'12210,0.973935884271905
'12225,0.17198518518518516
'12224,0.4362930864197532
'12223,0.6709051440329219
'12222,0.8288157229080931
'12221,0.9183799617226794
'12220,0.9635916435747789
'12235,0.13632016460905347
'12234,0.37357548696845
'12233,0.6082177777777779
'12232,0.781907418648072
'12231,0.8891071311598208
'12230,0.9474735775914526
'12245,0.10510539094650205
'12244,0.3113843189300412
'12243,0.5386356215020577
'12242,0.7241860507512193
'12241,0.8494908318327238
'12240,0.9236407211454202
'12305,0.17927407407407409
'12304,0.44439888888888895
'12303,0.67515012345679
'12302,0.8295473206447188
'12301,0.917508375840192
'12300,0.962460939417667
'12315,0.16322716049382716
'12314,0.4201936625514404
'12313,0.6540853840877915
'12312,0.8156629071787836
'12311,0.9098052549430345
'12310,0.958661569710518
'12325,0.13632016460905347
'12324,0.37357548696845
'12323,0.6082177777777779
'12322,0.781907418648072
'12321,0.8891071311598208
'12320,0.9474735775914526
'12335,0.10872758024691358
'12334,0.3196509419753087
'12333,0.5491166578395063
'12332,0.7339485828750573
'12331,0.8569543190037381
'12330,0.9286065311966474
'12345,0.08492826572930956
'12344,0.2678385229622009
'12343,0.48649627652321165
'12342,0.6783820990644567
'12341,0.8165049923105299
'12340,0.9029904653953911
'12405,0.1324780864197531
'12404,0.3621430812757202
'12403,0.591754238254458
'12402,0.7655332220864768
'12401,0.876172060733644
'12400,0.938748733769456
'12415,0.12300113168724279
'12414,0.34596533093278464
'12413,0.5760841662379973
'12412,0.7541898314448064
'12411,0.869336321538177
'12410,0.9351206381259821
'12425,0.10510539094650205
'12424,0.3113843189300412
'12423,0.5386356215020577
'12422,0.7241860507512193
'12421,0.8494908318327238
'12420,0.9236407211454204
'12435,0.08492826572930956
'12434,0.2678385229622009
'12433,0.48649627652321165
'12432,0.6783820990644567
'12431,0.8165049923105299
'12430,0.9029904653953911
'12445,0.06653879139117513
'12444,0.22396780634295457
'12443,0.42891391654209726
'12442,0.6233181140891902
'12441,0.7735989421850032
'12440,0.8740786282783125
'13005,0.25462962962962965
'13004,0.5474537037037037
'13003,0.7594521604938271
'13002,0.8831286436899862
'13001,0.9467130433384774
'13000,0.9768107152170495
'13015,0.22362962962962962
'13014,0.5096037037037038
'13013,0.7315038271604937
'13012,0.8669487825788751
'13011,0.9386193500514404
'13010,0.973137255267204
'13025,0.17927407407407409
'13024,0.4443988888888889
'13023,0.67515012345679
'13022,0.8295473206447188
'13021,0.917508375840192
'13020,0.962460939417667
'13035,0.13742555555555555
'13034,0.37242305555555555
'13033,0.6038657731481482
'13032,0.7761866518261316
'13031,0.8839628017926954
'13030,0.9437584012457219
'13045,0.10358196604938272
'13044,0.3058086118312758
'13043,0.5295610681695816
'13042,0.7143315130017718
'13041,0.8411632515446821
'13040,0.9177191216095556
'13105,0.22362962962962962
'13104,0.5096037037037038
'13103,0.7315038271604937
'13102,0.8669487825788751
'13101,0.9386193500514404
'13100,0.973137255267204
'13115,0.19959259259259257
'13114,0.47737592592592604
'13113,0.7060222839506172
'13112,0.8514284722222222
'13111,0.9305544594050069
'13110,0.9693705159409295
'13125,0.16322716049382716
'13124,0.42019366255144036
'13123,0.6540853840877915
'13122,0.8156629071787836
'13121,0.9098052549430345
'13120,0.958661569710518
'13135,0.1274220987654321
'13134,0.3554748662551441
'13133,0.5875770941358025
'13132,0.7644898532207361
'13131,0.8769718702725383
'13130,0.9400788969825894
'13145,0.09750154355281206
'13144,0.2943389717764061
'13143,0.5174499104375286
'13142,0.7048804123878919
'13141,0.8350811629267515
'13140,0.9142996397061706
'13205,0.17927407407407409
'13204,0.4443988888888889
'13203,0.67515012345679
'13202,0.8295473206447188
'13201,0.917508375840192
'13200,0.962460939417667
'13215,0.16322716049382716
'13214,0.42019366255144036
'13213,0.6540853840877915
'13212,0.8156629071787836
'13211,0.9098052549430345
'13210,0.958661569710518
'13225,0.13632016460905347
'13224,0.37357548696845
'13223,0.6082177777777779
'13222,0.781907418648072
'13221,0.8891071311598208
'13220,0.9474735775914526
'13235,0.10872758024691358
'13234,0.3196509419753087
'13233,0.5491166578395063
'13232,0.7339485828750573
'13231,0.8569543190037381
'13230,0.9286065311966474
'13245,0.08492826572930955
'13244,0.26783852296220095
'13243,0.48649627652321165
'13242,0.6783820990644567
'13241,0.8165049923105299
'13240,0.9029904653953911
'13305,0.13742555555555555
'13304,0.37242305555555555
'13303,0.6038657731481482
'13302,0.7761866518261316
'13301,0.8839628017926954
'13300,0.9437584012457219
'13315,0.1274220987654321
'13314,0.3554748662551441
'13313,0.5875770941358025
'13312,0.764489853220736
'13311,0.8769718702725383
'13310,0.9400788969825894
'13325,0.10872758024691358
'13324,0.3196509419753087
'13323,0.5491166578395063
'13322,0.7339485828750573
'13321,0.8569543190037381
'13320,0.9286065311966474
'13335,0.08794943868312756
'13334,0.2752486440603567
'13333,0.49649297817466853
'13332,0.688204335432922
'13331,0.8243661009914495
'13330,0.9084292359022604
'13345,0.06977882217040084
'13344,0.2325572005201443
'13343,0.4413398120287025
'13342,0.6363203117055828
'13341,0.7846135371274311
'13340,0.882100618532454
'13405,0.10358196604938272
'13404,0.3058086118312758
'13403,0.5295610681695816
'13402,0.7143315130017718
'13401,0.8411632515446821
'13400,0.9177191216095556
'13415,0.09750154355281206
'13414,0.29433897177640606
'13413,0.5174499104375286
'13412,0.7048804123878919
'13411,0.8350811629267517
'13410,0.9142996397061708
'13425,0.08492826572930955
'13424,0.2678385229622009
'13423,0.4864962765232117
'13422,0.6783820990644568
'13421,0.8165049923105299
'13420,0.9029904653953911
'13435,0.06977882217040085
'13434,0.2325572005201443
'13433,0.4413398120287025
'13432,0.6363203117055828
'13431,0.7846135371274311
'13430,0.8821006185324541
'13445,0.05558602055471726
'13444,0.19641017046467382
'13443,0.3911030932163199
'13442,0.5858165046105464
'13441,0.743502445425379
'13440,0.8533223429416973
'14005,0.17669753086419754
'14004,0.43312757201646096
'14003,0.6581039951989026
'14002,0.812766132258802
'14001,0.9045620769866446
'14000,0.9539402781151565
'14015,0.16013086419753086
'14014,0.40911868312757205
'14013,0.637666865569273
'14012,0.7994193390489255
'14011,0.897156438625019
'14010,0.9502623010779481
'14025,0.1324780864197531
'14024,0.36214308127572015
'14023,0.591754238254458
'14022,0.7655332220864768
'14021,0.876172060733644
'14020,0.938748733769456
'14035,0.10358196604938272
'14034,0.30580861183127567
'14033,0.5295610681695816
'14032,0.7143315130017718
'14031,0.8411632515446821
'14030,0.9177191216095556
'14045,0.07873627453703705
'14044,0.2511499808410494
'14043,0.4623226684485597
'14042,0.6532809450005057
'14041,0.7955165778647336
'14040,0.8879504210594653
'14105,0.16013086419753086
'14104,0.40911868312757205
'14103,0.637666865569273
'14102,0.7994193390489255
'14101,0.897156438625019
'14100,0.9502623010779481
'14115,0.14659629629629628
'14114,0.38811736625514404
'14113,0.6188604218106996
'14112,0.7866625639003201
'14111,0.8898734664308985
'14110,0.9465669002577668
'14125,0.1230011316872428
'14124,0.34596533093278464
'14123,0.5760841662379973
'14122,0.7541898314448064
'14121,0.869336321538177
'14120,0.9351206381259819
'14135,0.09750154355281208
'14134,0.29433897177640606
'14133,0.5174499104375286
'14132,0.7048804123878919
'14131,0.8350811629267517
'14130,0.9142996397061706
'14145,0.07499619662208505
'14144,0.24338551227223368
'14143,0.4533967634136564
'14142,0.6457666484297239
'14141,0.7903405488232411
'14140,0.8848567183434474
'14205,0.1324780864197531
'14204,0.36214308127572015
'14203,0.591754238254458
'14202,0.7655332220864768
'14201,0.876172060733644
'14200,0.938748733769456
'14215,0.12300113168724279
'14214,0.3459653309327846
'14213,0.5760841662379971
'14212,0.7541898314448064
'14211,0.869336321538177
'14210,0.9351206381259819
'14225,0.10510539094650205
'14224,0.31138431893004115
'14223,0.5386356215020576
'14222,0.7241860507512193
'14221,0.8494908318327238
'14220,0.9236407211454202
'14235,0.08492826572930956
'14234,0.2678385229622009
'14233,0.48649627652321165
'14232,0.6783820990644567
'14231,0.8165049923105299
'14230,0.902990465395391
'14245,0.06653879139117512
'14244,0.22396780634295457
'14243,0.42891391654209726
'14242,0.6233181140891902
'14241,0.7735989421850032
'14240,0.8740786282783125
'14305,0.10358196604938272
'14304,0.30580861183127567
'14303,0.5295610681695816
'14302,0.7143315130017718
'14301,0.8411632515446821
'14300,0.9177191216095556
'14315,0.09750154355281206
'14314,0.29433897177640606
'14313,0.5174499104375286
'14312,0.7048804123878919
'14311,0.8350811629267517
'14310,0.9142996397061706
'14325,0.08492826572930955
'14324,0.2678385229622009
'14323,0.4864962765232117
'14322,0.6783820990644567
'14321,0.8165049923105299
'14320,0.902990465395391
'14335,0.06977882217040085
'14334,0.2325572005201443
'14333,0.4413398120287025
'14332,0.6363203117055828
'14331,0.7846135371274311
'14330,0.8821006185324541
'14345,0.05558602055471726
'14344,0.19641017046467382
'14343,0.3911030932163199
'14342,0.5858165046105465
'14341,0.743502445425379
'14340,0.8533223429416973
'14405,0.07873627453703705
'14404,0.2511499808410494
'14403,0.4623226684485597
'14402,0.6532809450005057
'14401,0.7955165778647336
'14400,0.8879504210594653
'14415,0.07499619662208505
'14414,0.24338551227223362
'14413,0.4533967634136565
'14412,0.6457666484297239
'14411,0.7903405488232411
'14410,0.8848567183434474
'14425,0.06653879139117512
'14424,0.22396780634295457
'14423,0.42891391654209726
'14422,0.6233181140891902
'14421,0.7735989421850032
'14420,0.8740786282783125
'14435,0.055586020554717265
'14434,0.19641017046467382
'14433,0.3911030932163199
'14432,0.5858165046105465
'14431,0.743502445425379
'14430,0.8533223429416975
'14445,0.04474279575993496
'14444,0.16676574859178817
'14443,0.34717339220125343
'14442,0.5390042275310577
'14441,0.7033230152734501
'14440,0.8238063510335283
'20005,0.4444444444444444
'20004,0.7407407407407408
'20003,0.8888888888888888
'20002,0.9547325102880658
'20001,0.9821673525377229
'20000,0.9931412894375858
'20015,0.3611111111111111
'20014,0.6712962962962963
'20013,0.8501157407407407
'20012,0.936599794238683
'20011,0.9744955096879286
'20010,0.9900957272376543
'20025,0.2708333333333333
'20024,0.5711805555555556
'20023,0.7803819444444444
'20022,0.8975453317901234
'20021,0.9552579652134774
'20020,0.9813862867316101
'20035,0.19907407407407407
'20034,0.4722222222222222
'20033,0.6981095679012346
'20032,0.8440822187928669
'20031,0.9253277981395747
'20030,0.9662277717049611
'20045,0.14371141975308643
'20044,0.38032085905349794
'20043,0.6086609975137174
'20042,0.7773978918395633
'20041,0.8831538912763393
'20040,0.9423874282003546
'20105,0.3611111111111111
'20104,0.6712962962962963
'20103,0.8501157407407407
'20102,0.936599794238683
'20101,0.9744955096879286
'20100,0.9900957272376543
'20115,0.3044444444444444
'20114,0.6147407407407408
'20113,0.8145055555555555
'20112,0.9184913991769547
'20111,0.9663609405006859
'20110,0.9867227479252401
'20125,0.2368333333333333
'20124,0.5304472222222223
'20123,0.7508691666666666
'20122,0.8807777391975307
'20121,0.9470237051826131
'20120,0.9777156471379888
'20135,0.17927407407407409
'20134,0.44439888888888895
'20133,0.67515012345679
'20132,0.8295473206447188
'20131,0.917508375840192
'20130,0.962460939417667
'20145,0.1324780864197531
'20144,0.3621430812757202
'20143,0.591754238254458
'20142,0.7655332220864768
'20141,0.876172060733644
'20140,0.938748733769456
'20205,0.2708333333333333
'20204,0.5711805555555556
'20203,0.7803819444444444
'20202,0.8975453317901234
'20201,0.9552579652134774
'20200,0.9813862867316101
'20215,0.2368333333333333
'20214,0.5304472222222223
'20213,0.7508691666666666
'20212,0.8807777391975307
'20211,0.9470237051826131
'20210,0.9777156471379888
'20225,0.18946666666666664
'20224,0.46225111111111117
'20223,0.6931455555555555
'20222,0.8432513024691357
'20221,0.9262692246399176
'20220,0.9674263626383744
'20235,0.1474962962962963
'20234,0.3921592592592593
'20233,0.6257501234567902
'20232,0.7942694739368998
'20231,0.8963649349794238
'20230,0.9512279078183014
'20245,0.11198975308641974
'20244,0.32411888683127577
'20243,0.5518255220507544
'20242,0.7342861828195015
'20241,0.8558720348491274
'20240,0.9271650636049283
'20305,0.19907407407407407
'20304,0.4722222222222222
'20303,0.6981095679012346
'20302,0.8440822187928669
'20301,0.9253277981395747
'20300,0.9662277717049611
'20315,0.17927407407407409
'20314,0.44439888888888895
'20313,0.67515012345679
'20312,0.8295473206447188
'20311,0.917508375840192
'20310,0.962460939417667
'20325,0.1474962962962963
'20324,0.39215925925925926
'20323,0.6257501234567902
'20322,0.7942694739368998
'20321,0.8963649349794238
'20320,0.9512279078183014
'20335,0.11598288888888889
'20334,0.3329767444444445
'20333,0.5628185775925927
'20332,0.7443627302458848
'20331,0.8634840673953704
'20330,0.9321852384191992
'20345,0.08950749938271604
'20344,0.2770776973868313
'20343,0.4968202885584705
'20342,0.6868326889743026
'20341,0.8221672220317705
'20340,0.9062843768169305
'20405,0.14371141975308643
'20404,0.38032085905349794
'20403,0.6086609975137174
'20402,0.7773978918395633
'20401,0.8831538912763393
'20400,0.9423874282003546
'20415,0.1324780864197531
'20414,0.36214308127572015
'20413,0.591754238254458
'20412,0.7655332220864768
'20411,0.876172060733644
'20410,0.938748733769456
'20425,0.11198975308641974
'20424,0.3241188868312757
'20423,0.5518255220507544
'20422,0.7342861828195015
'20421,0.8558720348491274
'20420,0.9271650636049283
'20435,0.08950749938271604
'20434,0.2770776973868313
'20433,0.4968202885584705
'20432,0.6868326889743026
'20431,0.8221672220317705
'20430,0.9062843768169305
'20445,0.06945175453703704
'20444,0.23036696550771607
'20443,0.4366300999263375
'20442,0.6300818223699501
'20441,0.7784200132659991
'20440,0.8770447129552512
'21005,0.3611111111111111
'21004,0.6712962962962963
'21003,0.8501157407407407
'21002,0.936599794238683
'21001,0.9744955096879286
'21000,0.9900957272376543
'21015,0.3044444444444444
'21014,0.6147407407407408
'21013,0.8145055555555555
'21012,0.9184913991769547
'21011,0.9663609405006859
'21010,0.9867227479252401
'21025,0.2368333333333333
'21024,0.5304472222222223
'21023,0.7508691666666666
'21022,0.8807777391975307
'21021,0.9470237051826131
'21020,0.9777156471379888
'21035,0.17927407407407409
'21034,0.44439888888888895
'21033,0.67515012345679
'21032,0.8295473206447188
'21031,0.917508375840192
'21030,0.962460939417667
'21045,0.1324780864197531
'21044,0.3621430812757202
'21043,0.591754238254458
'21042,0.7655332220864768
'21041,0.876172060733644
'21040,0.938748733769456
'21105,0.3044444444444444
'21104,0.6147407407407408
'21103,0.8145055555555555
'21102,0.9184913991769547
'21101,0.9663609405006859
'21100,0.9867227479252401
'21115,0.2633333333333333
'21114,0.567925925925926
'21113,0.782123148148148
'21112,0.9008511008230452
'21111,0.958020117026749
'21110,0.9831284352194789
'21125,0.21061111111111108
'21124,0.4958805555555556
'21123,0.7239980555555555
'21122,0.8646844727366254
'21121,0.9387987056970165
'21120,0.973935884271905
'21135,0.16322716049382716
'21134,0.4201936625514404
'21133,0.6540853840877915
'21132,0.8156629071787836
'21131,0.9098052549430345
'21130,0.958661569710518
'21145,0.12300113168724279
'21144,0.34596533093278464
'21143,0.5760841662379973
'21142,0.7541898314448064
'21141,0.869336321538177
'21140,0.9351206381259819
'21205,0.2368333333333333
'21204,0.5304472222222223
'21203,0.7508691666666666
'21202,0.8807777391975307
'21201,0.9470237051826131
'21200,0.9777156471379888
'21215,0.21061111111111108
'21214,0.4958805555555556
'21213,0.7239980555555555
'21212,0.8646844727366254
'21211,0.9387987056970163
'21210,0.973935884271905
'21225,0.17198518518518516
'21224,0.4362930864197532
'21223,0.6709051440329219
'21222,0.8288157229080931
'21221,0.9183799617226794
'21220,0.9635916435747789
'21235,0.13632016460905347
'21234,0.37357548696845
'21233,0.6082177777777779
'21232,0.781907418648072
'21231,0.8891071311598208
'21230,0.9474735775914526
'21245,0.10510539094650205
'21244,0.3113843189300412
'21243,0.5386356215020577
'21242,0.7241860507512193
'21241,0.8494908318327238
'21240,0.9236407211454202
'21305,0.17927407407407409
'21304,0.44439888888888895
'21303,0.67515012345679
'21302,0.8295473206447188
'21301,0.917508375840192
'21300,0.962460939417667
'21315,0.16322716049382716
'21314,0.4201936625514404
'21313,0.6540853840877915
'21312,0.8156629071787836
'21311,0.9098052549430345
'21310,0.958661569710518
'21325,0.13632016460905347
'21324,0.37357548696845
'21323,0.6082177777777779
'21322,0.781907418648072
'21321,0.8891071311598208
'21320,0.9474735775914526
'21335,0.10872758024691358
'21334,0.3196509419753087
'21333,0.5491166578395063
'21332,0.7339485828750573
'21331,0.8569543190037381
'21330,0.9286065311966474
'21345,0.08492826572930956
'21344,0.2678385229622009
'21343,0.48649627652321165
'21342,0.6783820990644567
'21341,0.8165049923105299
'21340,0.9029904653953911
'21405,0.1324780864197531
'21404,0.3621430812757202
'21403,0.591754238254458
'21402,0.7655332220864768
'21401,0.876172060733644
'21400,0.938748733769456
'21415,0.12300113168724279
'21414,0.34596533093278464
'21413,0.5760841662379973
'21412,0.7541898314448064
'21411,0.869336321538177
'21410,0.9351206381259821
'21425,0.10510539094650205
'21424,0.3113843189300412
'21423,0.5386356215020577
'21422,0.7241860507512193
'21421,0.8494908318327238
'21420,0.9236407211454204
'21435,0.08492826572930956
'21434,0.2678385229622009
'21433,0.48649627652321165
'21432,0.6783820990644567
'21431,0.8165049923105299
'21430,0.9029904653953911
'21445,0.06653879139117513
'21444,0.22396780634295457
'21443,0.42891391654209726
'21442,0.6233181140891902
'21441,0.7735989421850032
'21440,0.8740786282783125
'22005,0.2708333333333333
'22004,0.5711805555555556
'22003,0.7803819444444444
'22002,0.8975453317901234
'22001,0.9552579652134774
'22000,0.9813862867316101
'22015,0.2368333333333333
'22014,0.5304472222222223
'22013,0.7508691666666666
'22012,0.8807777391975307
'22011,0.9470237051826131
'22010,0.9777156471379888
'22025,0.18946666666666664
'22024,0.46225111111111117
'22023,0.6931455555555555
'22022,0.8432513024691357
'22021,0.9262692246399176
'22020,0.9674263626383744
'22035,0.1474962962962963
'22034,0.3921592592592593
'22033,0.6257501234567902
'22032,0.7942694739368998
'22031,0.8963649349794238
'22030,0.9512279078183014
'22045,0.11198975308641974
'22044,0.32411888683127577
'22043,0.5518255220507544
'22042,0.7342861828195015
'22041,0.8558720348491274
'22040,0.9271650636049283
'22105,0.2368333333333333
'22104,0.5304472222222223
'22103,0.7508691666666666
'22102,0.8807777391975307
'22101,0.9470237051826131
'22100,0.9777156471379888
'22115,0.21061111111111108
'22114,0.4958805555555556
'22113,0.7239980555555555
'22112,0.8646844727366254
'22111,0.9387987056970166
'22110,0.9739358842719051
'22125,0.17198518518518516
'22124,0.4362930864197532
'22123,0.6709051440329219
'22122,0.8288157229080931
'22121,0.9183799617226794
'22120,0.9635916435747789
'22135,0.13632016460905347
'22134,0.37357548696845
'22133,0.6082177777777779
'22132,0.7819074186480718
'22131,0.8891071311598208
'22130,0.9474735775914526
'22145,0.10510539094650205
'22144,0.3113843189300412
'22143,0.5386356215020577
'22142,0.7241860507512192
'22141,0.8494908318327236
'22140,0.9236407211454202
'22205,0.18946666666666664
'22204,0.46225111111111117
'22203,0.6931455555555555
'22202,0.8432513024691357
'22201,0.9262692246399176
'22200,0.9674263626383744
'22215,0.17198518518518516
'22214,0.4362930864197531
'22213,0.6709051440329218
'22212,0.8288157229080931
'22211,0.9183799617226794
'22210,0.9635916435747789
'22225,0.14332098765432097
'22224,0.3874644032921812
'22223,0.6236650205761317
'22222,0.7946239391860996
'22221,0.8977539579665829
'22220,0.9526186959734129
'22235,0.11593374485596707
'22234,0.3352648353909466
'22233,0.5678747016460907
'22232,0.7504741393270843
'22231,0.8688839081232854
'22230,0.9360903388074115
'22245,0.09119727709190671
'22244,0.2826466507773206
'22243,0.5057171530959459
'22242,0.6965372640006287
'22241,0.8304629292908952
'22240,0.9122609617236632
'22305,0.1474962962962963
'22304,0.3921592592592593
'22303,0.6257501234567902
'22302,0.7942694739368998
'22301,0.8963649349794238
'22300,0.9512279078183014
'22315,0.13632016460905347
'22314,0.37357548696845
'22313,0.6082177777777779
'22312,0.781907418648072
'22311,0.8891071311598205
'22310,0.9474735775914526
'22325,0.11593374485596707
'22324,0.3352648353909466
'22323,0.5678747016460907
'22322,0.7504741393270843
'22321,0.8688839081232854
'22320,0.9360903388074115
'22335,0.09420939917695471
'22334,0.28988429821673534
'22333,0.5152902864723367
'22332,0.7057683117006173
'22331,0.8377214456796582
'22330,0.917200920749198
'22345,0.07491210115073921
'22344,0.2455007323809887
'22343,0.4591318352446719
'22342,0.6539949867959081
'22341,0.7988184653445298
'22340,0.8919103665595619
'22405,0.11198975308641974
'22404,0.32411888683127577
'22403,0.5518255220507544
'22402,0.7342861828195015
'22401,0.8558720348491274
'22400,0.9271650636049283
'22415,0.10510539094650205
'22414,0.3113843189300412
'22413,0.5386356215020577
'22412,0.7241860507512193
'22411,0.8494908318327238
'22410,0.9236407211454204
'22425,0.09119727709190671
'22424,0.2826466507773206
'22423,0.5057171530959458
'22422,0.6965372640006287
'22421,0.8304629292908952
'22420,0.9122609617236632
'22435,0.07491210115073921
'22434,0.2455007323809887
'22433,0.4591318352446718
'22432,0.6539949867959081
'22431,0.7988184653445298
'22430,0.8919103665595619
'22445,0.05963564770576132
'22444,0.20734557625577277
'22443,0.4070948191789972
'22442,0.6026193346241837
'22441,0.75771210250463
'22440,0.8636000764566568
'23005,0.19907407407407407
'23004,0.4722222222222222
'23003,0.6981095679012346
'23002,0.8440822187928669
'23001,0.9253277981395747
'23000,0.9662277717049611
'23015,0.17927407407407409
'23014,0.44439888888888895
'23013,0.67515012345679
'23012,0.8295473206447188
'23011,0.917508375840192
'23010,0.962460939417667
'23025,0.1474962962962963
'23024,0.39215925925925926
'23023,0.6257501234567902
'23022,0.7942694739368998
'23021,0.8963649349794238
'23020,0.9512279078183014
'23035,0.11598288888888889
'23034,0.3329767444444445
'23033,0.5628185775925927
'23032,0.7443627302458848
'23031,0.8634840673953704
'23030,0.9321852384191992
'23045,0.08950749938271604
'23044,0.2770776973868313
'23043,0.4968202885584705
'23042,0.6868326889743026
'23041,0.8221672220317705
'23040,0.9062843768169305
'23105,0.17927407407407409
'23104,0.44439888888888895
'23103,0.67515012345679
'23102,0.8295473206447188
'23101,0.917508375840192
'23100,0.962460939417667
'23115,0.16322716049382716
'23114,0.4201936625514404
'23113,0.6540853840877915
'23112,0.8156629071787836
'23111,0.9098052549430345
'23110,0.958661569710518
'23125,0.13632016460905347
'23124,0.37357548696845
'23123,0.6082177777777779
'23122,0.781907418648072
'23121,0.8891071311598208
'23120,0.9474735775914526
'23135,0.10872758024691358
'23134,0.3196509419753087
'23133,0.5491166578395063
'23132,0.7339485828750573
'23131,0.8569543190037381
'23130,0.9286065311966474
'23145,0.08492826572930956
'23144,0.26783852296220095
'23143,0.4864962765232117
'23142,0.6783820990644568
'23141,0.8165049923105299
'23140,0.9029904653953911
'23205,0.1474962962962963
'23204,0.39215925925925926
'23203,0.6257501234567902
'23202,0.7942694739368998
'23201,0.8963649349794238
'23200,0.9512279078183014
'23215,0.13632016460905347
'23214,0.37357548696845
'23213,0.6082177777777779
'23212,0.781907418648072
'23211,0.8891071311598205
'23210,0.9474735775914526
'23225,0.11593374485596707
'23224,0.3352648353909466
'23223,0.5678747016460907
'23222,0.7504741393270843
'23221,0.8688839081232854
'23220,0.9360903388074114
'23235,0.09420939917695471
'23234,0.28988429821673534
'23233,0.5152902864723367
'23232,0.7057683117006173
'23231,0.8377214456796582
'23230,0.917200920749198
'23245,0.07491210115073921
'23244,0.2455007323809887
'23243,0.4591318352446719
'23242,0.6539949867959081
'23241,0.7988184653445298
'23240,0.8919103665595619
'23305,0.11598288888888889
'23304,0.3329767444444445
'23303,0.5628185775925927
'23302,0.7443627302458848
'23301,0.8634840673953704
'23300,0.9321852384191992
'23315,0.10872758024691358
'23314,0.3196509419753087
'23313,0.5491166578395063
'23312,0.7339485828750573
'23311,0.856954319003738
'23310,0.9286065311966474
'23325,0.09420939917695471
'23324,0.28988429821673534
'23323,0.5152902864723367
'23322,0.7057683117006173
'23321,0.8377214456796582
'23320,0.917200920749198
'23335,0.07746450589849106
'23334,0.2520417238042982
'23333,0.4682826413113856
'23332,0.6632600372577961
'23331,0.8064186534946464
'23330,0.8972752620656165
'23345,0.062422006044810234
'23344,0.21501068648925473
'23343,0.41852990860501205
'23342,0.6148933780696672
'23341,0.7683301921459084
'23340,0.8714670113214532
'23405,0.08950749938271604
'23404,0.2770776973868313
'23403,0.4968202885584705
'23402,0.6868326889743026
'23401,0.8221672220317705
'23400,0.9062843768169305
'23415,0.08492826572930955
'23414,0.26783852296220095
'23413,0.4864962765232117
'23412,0.6783820990644568
'23411,0.8165049923105299
'23410,0.9029904653953911
'23425,0.07491210115073921
'23424,0.2455007323809887
'23423,0.4591318352446718
'23422,0.6539949867959081
'23421,0.7988184653445298
'23420,0.8919103665595619
'23435,0.062422006044810234
'23434,0.2150106864892547
'23433,0.418529908605012
'23432,0.6148933780696672
'23431,0.7683301921459084
'23430,0.8714670113214532
'23445,0.05041461439915155
'23444,0.18320040343122704
'23443,0.3728313402735967
'23442,0.5676578856195547
'23441,0.7289771683312147
'23440,0.843383436948988
'24005,0.14371141975308643
'24004,0.38032085905349794
'24003,0.6086609975137174
'24002,0.7773978918395633
'24001,0.8831538912763393
'24000,0.9423874282003546
'24015,0.1324780864197531
'24014,0.36214308127572015
'24013,0.591754238254458
'24012,0.7655332220864768
'24011,0.876172060733644
'24010,0.938748733769456
'24025,0.11198975308641974
'24024,0.3241188868312757
'24023,0.5518255220507544
'24022,0.7342861828195015
'24021,0.8558720348491274
'24020,0.9271650636049283
'24035,0.08950749938271604
'24034,0.2770776973868313
'24033,0.4968202885584705
'24032,0.6868326889743026
'24031,0.8221672220317705
'24030,0.9062843768169305
'24045,0.06945175453703704
'24044,0.23036696550771607
'24043,0.4366300999263375
'24042,0.6300818223699501
'24041,0.7784200132659991
'24040,0.8770447129552512
'24105,0.1324780864197531
'24104,0.36214308127572015
'24103,0.591754238254458
'24102,0.7655332220864768
'24101,0.876172060733644
'24100,0.938748733769456
'24115,0.1230011316872428
'24114,0.34596533093278464
'24113,0.5760841662379973
'24112,0.7541898314448064
'24111,0.869336321538177
'24110,0.9351206381259821
'24125,0.10510539094650205
'24124,0.31138431893004115
'24123,0.5386356215020577
'24122,0.7241860507512193
'24121,0.8494908318327238
'24120,0.9236407211454202
'24135,0.08492826572930956
'24134,0.2678385229622009
'24133,0.4864962765232117
'24132,0.6783820990644567
'24131,0.8165049923105299
'24130,0.902990465395391
'24145,0.06653879139117513
'24144,0.22396780634295457
'24143,0.42891391654209726
'24142,0.6233181140891902
'24141,0.7735989421850032
'24140,0.8740786282783125
'24205,0.11198975308641974
'24204,0.3241188868312757
'24203,0.5518255220507544
'24202,0.7342861828195015
'24201,0.8558720348491274
'24200,0.9271650636049283
'24215,0.10510539094650205
'24214,0.31138431893004115
'24213,0.5386356215020576
'24212,0.7241860507512193
'24211,0.8494908318327238
'24210,0.9236407211454202
'24225,0.09119727709190671
'24224,0.2826466507773206
'24223,0.5057171530959458
'24222,0.6965372640006287
